State,District,Latitude,Longitude,District code,State name,Population,Male_Literate,Female_Literate,sex_ratio,literacy_rate
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,UTTAR PRADESH,1998603,783705,520808,890.0,65.0
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,UTTAR PRADESH,1840221,600541,382569,910.0,53.0
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,UTTAR PRADESH,1656616,603596,413491,879.0,61.0
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,UTTAR PRADESH,1796184,692964,477279,865.0,65.0
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,UTTAR PRADESH,1599596,507279,306145,908.0,51.0
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,UTTAR PRADESH,3564544,1183722,771098,961.0,55.0
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,UTTAR PRADESH,1221592,397586,243605,906.0,52.0
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,UTTAR PRADESH,4589838,1742440,1384820,917.0,68.0
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,UTTAR PRADESH,875958,302283,185823,878.0,56.0
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,UTTAR PRADESH,1868529,712110,491775,881.0,64.0
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,UTTAR PRADESH,2547184,943346,564400,863.0,59.0
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,UTTAR PRADESH,2205968,773082,589962,979.0,62.0
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,UTTAR PRADESH,3443689,1254520,886968,886.0,62.0
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,UTTAR PRADESH,2496970,865837,562846,903.0,57.0
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,UTTAR PRADESH,4772006,1357435,906413,906.0,47.0
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,UTTAR PRADESH,4143512,1448528,968811,889.0,58.0
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,UTTAR PRADESH,2031007,654290,406805,895.0,52.0
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,RAJASTHAN,867848,250122,151393,983.0,46.0
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,173,UTTAR PRADESH,3209141,1121381,810178,998.0,60.0
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,UTTAR PRADESH,3405559,1165965,799878,943.0,58.0
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,UTTAR PRADESH,2335819,630408,413258,909.0,45.0
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,UTTAR PRADESH,3466382,1220114,856994,890.0,60.0
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,UTTAR PRADESH,1715183,567098,387851,972.0,56.0
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,UTTAR PRADESH,3006538,915142,575788,872.0,50.0
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,UTTAR PRADESH,4483992,1397702,886031,888.0,51.0
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,UTTAR PRADESH,1862559,601988,383720,918.0,53.0
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,UTTAR PRADESH,3797117,1300248,939654,983.0,59.0
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,UTTAR PRADESH,3108367,1053063,720521,907.0,57.0
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,UTTAR PRADESH,3676841,1389116,1014787,913.0,65.0
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,UTTARAKHAND,622506,231604,204893,1139.0,70.0
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,UTTARAKHAND,259898,97546,81937,1090.0,69.0
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,UTTARAKHAND,391605,155395,125161,1019.0,72.0
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,UTTARAKHAND,259648,102015,75711,980.0,68.0
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,UTTARAKHAND,483439,189623,155927,1020.0,71.0
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,59,UTTARAKHAND,618931,227406,180588,1077.0,66.0
Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,67,UTTARAKHAND,1648902,598525,439314,920.0,63.0
Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,56,UTTARAKHAND,330086,128237,86889,958.0,65.0
West Bengal,Bankura,23.081280892857155,87.12640053571437,339,WEST BENGAL,3596674,1299337,933655,957.0,62.0
West Bengal,Barddhaman,23.444453888888884,87.8150581111111,335,WEST BENGAL,7717563,2918040,2329168,945.0,68.0
West Bengal,Birbhum,24.06389342723,87.65153089201888,334,WEST BENGAL,3502404,1201481,956966,956.0,62.0
West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,331,WEST BENGAL,1676276,596474,487211,956.0,65.0
West Bengal,Darjiling,26.839619571045585,88.33145067024122,327,WEST BENGAL,1846823,717673,597912,970.0,71.0
West Bengal,Haora,22.401674174428507,87.99421176968654,341,WEST BENGAL,4850029,1942824,1662382,939.0,74.0
West Bengal,Hugli,22.87929264705881,88.00010264705891,338,WEST BENGAL,5519145,2211777,1866611,961.0,74.0
West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003,328,WEST BENGAL,3872846,1396622,1102158,953.0,65.0
West Bengal,Kolkata,22.550581481481483,88.3527648148148,342,WEST BENGAL,4496694,1926915,1661222,908.0,80.0
West Bengal,Maldah,25.08026802575105,88.17191684549356,332,WEST BENGAL,3988845,1152019,934413,944.0,52.0
West Bengal,Murshidabad,24.25950655391121,88.16816860465121,333,WEST BENGAL,7103807,2177187,1878647,958.0,57.0
West Bengal,Nadia,23.56410971055088,88.58293034547152,336,WEST BENGAL,5167600,1878866,1601689,947.0,67.0
West Bengal,Puruliya,23.254192328767108,86.3968532876713,340,WEST BENGAL,2930115,1002058,622847,957.0,55.0
West Bengal,Uttar Dinajpur,26.044619165196977,88.23595232216337,330,WEST BENGAL,3007134,853495,636172,939.0,50.0
